0.00000000	0.00000000
0.01000000	-0.00009320
0.02000000	-0.00014225
0.03000000	-0.00017658
0.04000000	-0.00022073
0.05000000	-0.00024525
0.06000000	-0.00021582
0.07000000	-0.00002943
0.08000000	0.00040711
0.09000000	0.00097609
0.10000000	0.00156470
0.11000000	0.00212386
0.12000000	0.00260455
0.13000000	0.00308034
0.14000000	0.00361989
0.15000000	0.00417906
0.16000000	0.00471861
0.17000000	0.00516497
0.18000000	0.00544945
0.19000000	0.00567508
0.20000000	0.00594486
0.21000000	0.00627840
0.22000000	0.00669042
0.23000000	0.00712696
0.24000000	0.00753408
0.25000000	0.00786271
0.26000000	0.00806382
0.27000000	0.00807363
0.28000000	0.00783329
0.29000000	0.00737712
0.30000000	0.00673457
0.31000000	0.00596448
0.32000000	0.00512573
0.33000000	0.00427716
0.34000000	0.00347764
0.35000000	0.00283019
0.36000000	0.00244269
0.37000000	0.00232497
0.38000000	0.00248193
0.39000000	0.00282528
0.40000000	0.00327164
0.41000000	0.00370328
0.42000000	0.00399758
0.43000000	0.00413982
0.44000000	0.00411530
0.45000000	0.00401229
0.46000000	0.00391910
0.47000000	0.00382100
0.48000000	0.00370818
0.49000000	0.00375233
0.50000000	0.00412511
0.51000000	0.00488048
0.52000000	0.00607239
0.53000000	0.00745560
0.54000000	0.00877995
0.55000000	0.01002092
0.56000000	0.01114907
0.57000000	0.01220364
0.58000000	0.01322388
0.59000000	0.01410187
0.60000000	0.01473462
0.61000000	0.01496025
0.62000000	0.01461199
0.63000000	0.01376343
0.64000000	0.01248813
0.65000000	0.01089891
0.66000000	0.00911349
0.67000000	0.00717601
0.68000000	0.00512572
0.69000000	0.00315392
0.70000000	0.00145679
0.71000000	0.00010301
0.72000000	-0.00083385
0.73000000	-0.00139302
0.74000000	-0.00161865
0.75000000	-0.00151074
0.76000000	-0.00106438
0.77000000	-0.00041202
0.78000000	0.00031392
0.79000000	0.00105948
0.80000000	0.00177071
0.81000000	0.00240345
0.82000000	0.00290867
0.83000000	0.00327164
0.84000000	0.00347765
0.85000000	0.00349727
0.86000000	0.00330597
0.87000000	0.00285471
0.88000000	0.00208953
0.89000000	0.00123606
0.90000000	0.00052484
0.91000000	0.00025016
0.92000000	0.00070632
0.93000000	0.00187371
0.94000000	0.00372289
0.95000000	0.00581733
0.96000000	0.00772537
0.97000000	0.00945684
0.98000000	0.01102153
0.99000000	0.01239984
1.00000000	0.01357704
1.01000000	0.01434712
1.02000000	0.01449427
1.03000000	0.01402830
1.04000000	0.01295901
1.05000000	0.01142865
1.06000000	0.00958437
1.07000000	0.00749974
1.08000000	0.00524344
1.09000000	0.00271737
1.10000000	-0.00017168
1.11000000	-0.00321768
1.12000000	-0.00621954
1.13000000	-0.00896634
1.14000000	-0.01124716
1.15000000	-0.01283148
1.16000000	-0.01348384
1.17000000	-0.01309144
1.18000000	-0.01154637
1.19000000	-0.00928026
1.20000000	-0.00671494
1.21000000	-0.00419868
1.22000000	-0.00208462
1.23000000	-0.00056407
1.24000000	0.00017658
1.25000000	0.00041202
1.26000000	0.00041202
1.27000000	0.00048560
1.28000000	0.00094667
1.29000000	0.00186881
1.30000000	0.00332069
1.31000000	0.00527288
1.32000000	0.00769595
1.33000000	0.01038879
1.34000000	0.01315031
1.35000000	0.01566167
1.36000000	0.01760895
1.37000000	0.01880577
1.38000000	0.01906574
1.39000000	0.01882539
1.40000000	0.01852128
1.41000000	0.01862429
1.42000000	0.01960038
1.43000000	0.02113565
1.44000000	0.02292107
1.45000000	0.02456424
1.46000000	0.02567277
1.47000000	0.02611913
1.48000000	0.02577578
1.49000000	0.02427485
1.50000000	0.02123865
1.51000000	0.01696149
1.52000000	0.01174257
1.53000000	0.00607239
1.54000000	0.00044145
1.55000000	-0.00451750
1.56000000	-0.00817663
1.57000000	-0.01050160
1.58000000	-0.01145808
1.59000000	-0.01099210
1.60000000	-0.00904482
1.61000000	-0.00568489
1.62000000	-0.00098590
1.63000000	0.00454203
1.64000000	0.01038879
1.65000000	0.01582843
1.66000000	0.02013993
1.67000000	0.02300445
1.68000000	0.02409826
1.69000000	0.02400507
1.70000000	0.02330856
1.71000000	0.02214607
1.72000000	0.02065495
1.73000000	0.01898725
1.74000000	0.01729993
1.75000000	0.01554885
1.76000000	0.01368985
1.77000000	0.01220364
1.78000000	0.01157089
1.79000000	0.01223797
1.80000000	0.01465614
1.81000000	0.01806021
1.82000000	0.02167519
1.83000000	0.02484382
1.84000000	0.02691373
1.85000000	0.02752195
1.86000000	0.02630551
1.87000000	0.02352928
1.88000000	0.01945323
1.89000000	0.01468557
1.90000000	0.00984434
1.91000000	0.00514044
1.92000000	0.00077990
1.93000000	-0.00286942
1.94000000	-0.00543964
1.95000000	-0.00651874
1.96000000	-0.00568980
1.97000000	-0.00297733
1.98000000	0.00159413
1.99000000	0.00730845
