子图5 热图矩阵（行=y，列=x）,-0.5,0.8333333333,2.166666667,3.5
-0.5,1.860875244,1.561936183,1.465544115,1.4719743
0.8333333333,2.148240664,1.860291667,1.707445013,1.571912593
2.166666667,1.958159634,1.669366493,1.482229502,1.455860917
3.5,3.904495999,2.30674581,2.108122014,1.556575391
