子图3 热图矩阵（行=y，列=x）,-0.5,0.8333333333,2.166666667,3.5
-0.5,1.909630014,1.472244869,1.417805432,1.436152402
0.8333333333,2.156592801,1.800474842,1.570509419,1.44727767
2.166666667,2.036909504,1.898476729,1.587826402,1.535877684
3.5,3.714476311,2.419400498,2.193867856,1.546617393
