子图3 热图矩阵（行=y，列=x）,-0.5,0.5909090909,1.681818182,2.772727273,3.863636364,4.954545455,6.045454545,7.136363636,8.227272727,9.318181818,10.40909091,11.5
-0.5,0,0.8571428571,0.0612244898,0,0,0.0612244898,0.0612244898,0.2040816327,0.1020408163,0.5102040816,0.7959183673,1
0.75,0.9722222222,0.125,0.2777777778,0,0.2361111111,0.6111111111,0.3194444444,0.3333333333,0.7222222222,0.08333333333,1,0.125
2,0.0599505478,0.01155103001,0.0940449204,0.2225794238,0,0.1881131733,0.3419426556,0.3396289244,0.3155383356,0.5258701577,1,0.9696089781
3.25,0.03615589278,0,0.03751323014,0.08393206977,0.08721736353,0.1598797953,0.1688597471,0.1399614896,0.24175515,0.4009482071,0.5215821739,1
4.5,0,0.009187996445,0.03459332522,0.02974511902,0.01067185814,0.1063908461,0.08998019295,0.1150844863,0.3880450735,0.5458715204,1,0.9427166757
