子图,系列,x,y
子图1：(a) 水平分量,Abaqus,-2.74,1.696909039
子图1：(a) 水平分量,Abaqus,-2.73,1.694865209
子图1：(a) 水平分量,Abaqus,-2.72,1.692821378
子图1：(a) 水平分量,Abaqus,-2.71,1.690632563
子图1：(a) 水平分量,Abaqus,-2.7,1.688443747
子图1：(a) 水平分量,Abaqus,-2.69,1.686357908
子图1：(a) 水平分量,Abaqus,-2.68,1.684588618
子图1：(a) 水平分量,Abaqus,-2.67,1.682657268
子图1：(a) 水平分量,Abaqus,-2.66,1.680725919
子图1：(a) 水平分量,Abaqus,-2.65,1.67879457
子图1：(a) 水平分量,Abaqus,-2.64,1.67686322
子图1：(a) 水平分量,Abaqus,-2.63,1.674800386
子图1：(a) 水平分量,Abaqus,-2.62,1.673046469
子图1：(a) 水平分量,Abaqus,-2.61,1.671415738
子图1：(a) 水平分量,Abaqus,-2.6,1.669785007
子图1：(a) 水平分量,Abaqus,-2.59,1.668007234
子图1：(a) 水平分量,Abaqus,-2.58,1.666229461
子图1：(a) 水平分量,Abaqus,-2.57,1.664451688
子图1：(a) 水平分量,Abaqus,-2.56,1.66286782
子图1：(a) 水平分量,Abaqus,-2.55,1.661416476
子图1：(a) 水平分量,Abaqus,-2.54,1.659965132
子图1：(a) 水平分量,Abaqus,-2.53,1.658513788
子图1：(a) 水平分量,Abaqus,-2.52,1.657062444
子图1：(a) 水平分量,Abaqus,-2.51,1.655475444
子图1：(a) 水平分量,Abaqus,-2.5,1.654068247
子图1：(a) 水平分量,Abaqus,-2.49,1.652933911
子图1：(a) 水平分量,Abaqus,-2.48,1.651799576
子图1：(a) 水平分量,Abaqus,-2.47,1.650560429
子图1：(a) 水平分量,Abaqus,-2.46,1.649321282
子图1：(a) 水平分量,Abaqus,-2.45,1.648082135
子图1：(a) 水平分量,Abaqus,-2.44,1.647095185
子图1：(a) 水平分量,Abaqus,-2.43,1.646191882
子图1：(a) 水平分量,Abaqus,-2.42,1.645288578
子图1：(a) 水平分量,Abaqus,-2.41,1.644385274
子图1：(a) 水平分量,Abaqus,-2.4,1.643481971
子图1：(a) 水平分量,Abaqus,-2.39,1.642481572
子图1：(a) 水平分量,Abaqus,-2.38,1.641893681
子图1：(a) 水平分量,Abaqus,-2.37,1.641362905
子图1：(a) 水平分量,Abaqus,-2.36,1.640832129
子图1：(a) 水平分量,Abaqus,-2.35,1.640182324
子图1：(a) 水平分量,Abaqus,-2.34,1.63953252
子图1：(a) 水平分量,Abaqus,-2.33,1.639051291
子图1：(a) 水平分量,Abaqus,-2.32,1.638876771
子图1：(a) 水平分量,Abaqus,-2.31,1.638607928
子图1：(a) 水平分量,Abaqus,-2.3,1.638339084
子图1：(a) 水平分量,Abaqus,-2.29,1.638070241
子图1：(a) 水平分量,Abaqus,-2.28,1.637801398
子图1：(a) 水平分量,Abaqus,-2.27,1.637864784
子图1：(a) 水平分量,Abaqus,-2.26,1.637957265
子图1：(a) 水平分量,Abaqus,-2.25,1.638049747
子图1：(a) 水平分量,Abaqus,-2.24,1.638142228
子图1：(a) 水平分量,Abaqus,-2.23,1.638134963
子图1：(a) 水平分量,Abaqus,-2.22,1.638423623
子图1：(a) 水平分量,Abaqus,-2.21,1.638899003
子图1：(a) 水平分量,Abaqus,-2.2,1.639374383
子图1：(a) 水平分量,Abaqus,-2.19,1.639726831
子图1：(a) 水平分量,Abaqus,-2.18,1.640079278
子图1：(a) 水平分量,Abaqus,-2.17,1.64059822
子图1：(a) 水平分量,Abaqus,-2.16,1.641434654
子图1：(a) 水平分量,Abaqus,-2.15,1.642162846
子图1：(a) 水平分量,Abaqus,-2.14,1.642891038
子图1：(a) 水平分量,Abaqus,-2.13,1.64361923
子图1：(a) 水平分量,Abaqus,-2.12,1.64439813
子图1：(a) 水平分量,Abaqus,-2.11,1.645474948
子图1：(a) 水平分量,Abaqus,-2.1,1.646551766
子图1：(a) 水平分量,Abaqus,-2.09,1.647628584
子图1：(a) 水平分量,Abaqus,-2.08,1.648705402
子图1：(a) 水平分量,Abaqus,-2.07,1.649658871
子图1：(a) 水平分量,Abaqus,-2.06,1.651027795
子图1：(a) 水平分量,Abaqus,-2.05,1.652461792
子图1：(a) 水平分量,Abaqus,-2.04,1.653895789
子图1：(a) 水平分量,Abaqus,-2.03,1.655178958
子图1：(a) 水平分量,Abaqus,-2.02,1.656462128
子图1：(a) 水平分量,Abaqus,-2.01,1.658031302
子图1：(a) 水平分量,Abaqus,-2,1.659791933
子图1：(a) 水平分量,Abaqus,-1.99,1.661411122
子图1：(a) 水平分量,Abaqus,-1.98,1.663030311
子图1：(a) 水平分量,Abaqus,-1.97,1.6646495
子图1：(a) 水平分量,Abaqus,-1.96,1.66640253
子图1：(a) 水平分量,Abaqus,-1.95,1.668320994
子图1：(a) 水平分量,Abaqus,-1.94,1.670239458
子图1：(a) 水平分量,Abaqus,-1.93,1.672157922
子图1：(a) 水平分量,Abaqus,-1.92,1.674076386
子图1：(a) 水平分量,Abaqus,-1.91,1.675834129
子图1：(a) 水平分量,Abaqus,-1.9,1.67800308
子图1：(a) 水平分量,Abaqus,-1.89,1.680225915
子图1：(a) 水平分量,Abaqus,-1.88,1.682448751
子图1：(a) 水平分量,Abaqus,-1.87,1.684477128
子图1：(a) 水平分量,Abaqus,-1.86,1.686505506
子图1：(a) 水平分量,Abaqus,-1.85,1.68871248
子图1：(a) 水平分量,Abaqus,-1.84,1.691200287
子图1：(a) 水平分量,Abaqus,-1.83,1.693511963
子图1：(a) 水平分量,Abaqus,-1.82,1.695823639
子图1：(a) 水平分量,Abaqus,-1.81,1.698135315
子图1：(a) 水平分量,Abaqus,-1.8,1.700446991
子图1：(a) 水平分量,Abaqus,-1.79,1.702895902
子图1：(a) 水平分量,Abaqus,-1.78,1.705442216
子图1：(a) 水平分量,Abaqus,-1.77,1.70798853
子图1：(a) 水平分量,Abaqus,-1.76,1.710534844
子图1：(a) 水平分量,Abaqus,-1.75,1.712895078
子图1：(a) 水平分量,Abaqus,-1.74,1.715274786
子图1：(a) 水平分量,Abaqus,-1.73,1.718080175
子图1：(a) 水平分量,Abaqus,-1.72,1.720885564
子图1：(a) 水平分量,Abaqus,-1.71,1.723456353
子图1：(a) 水平分量,Abaqus,-1.7,1.726027143
子图1：(a) 水平分量,Abaqus,-1.69,1.728597932
子图1：(a) 水平分量,Abaqus,-1.68,1.731248067
子图1：(a) 水平分量,Abaqus,-1.67,1.734075216
子图1：(a) 水平分量,Abaqus,-1.66,1.736902366
子图1：(a) 水平分量,Abaqus,-1.65,1.739729516
子图1：(a) 水平分量,Abaqus,-1.64,1.742556666
子图1：(a) 水平分量,Abaqus,-1.63,1.745140246
子图1：(a) 水平分量,Abaqus,-1.62,1.747816781
子图1：(a) 水平分量,Abaqus,-1.61,1.750836754
子图1：(a) 水平分量,Abaqus,-1.6,1.753856727
子图1：(a) 水平分量,Abaqus,-1.59,1.756705759
子图1：(a) 水平分量,Abaqus,-1.58,1.759554791
子图1：(a) 水平分量,Abaqus,-1.57,1.762403823
子图1：(a) 水平分量,Abaqus,-1.56,1.765313657
子图1：(a) 水平分量,Abaqus,-1.55,1.76835471
子图1：(a) 水平分量,Abaqus,-1.54,1.771395764
子图1：(a) 水平分量,Abaqus,-1.53,1.774436818
子图1：(a) 水平分量,Abaqus,-1.52,1.777477872
子图1：(a) 水平分量,Abaqus,-1.51,1.780374569
子图1：(a) 水平分量,Abaqus,-1.5,1.783279169
子图1：(a) 水平分量,Abaqus,-1.49,1.786611876
子图1：(a) 水平分量,Abaqus,-1.48,1.789944584
子图1：(a) 水平分量,Abaqus,-1.47,1.793051455
子图1：(a) 水平分量,Abaqus,-1.46,1.796158327
子图1：(a) 水平分量,Abaqus,-1.45,1.799265199
子图1：(a) 水平分量,Abaqus,-1.44,1.802372071
子图1：(a) 水平分量,Abaqus,-1.43,1.805767171
子图1：(a) 水平分量,Abaqus,-1.42,1.809214863
子图1：(a) 水平分量,Abaqus,-1.41,1.812662555
子图1：(a) 水平分量,Abaqus,-1.4,1.816110246
子图1：(a) 水平分量,Abaqus,-1.39,1.819359135
子图1：(a) 水平分量,Abaqus,-1.38,1.822608023
子图1：(a) 水平分量,Abaqus,-1.37,1.826204982
子图1：(a) 水平分量,Abaqus,-1.36,1.829900515
子图1：(a) 水平分量,Abaqus,-1.35,1.833551826
子图1：(a) 水平分量,Abaqus,-1.34,1.837203136
子图1：(a) 水平分量,Abaqus,-1.33,1.840854447
子图1：(a) 水平分量,Abaqus,-1.32,1.844505758
子图1：(a) 水平分量,Abaqus,-1.31,1.848329077
子图1：(a) 水平分量,Abaqus,-1.3,1.852282051
子图1：(a) 水平分量,Abaqus,-1.29,1.856235026
子图1：(a) 水平分量,Abaqus,-1.28,1.860188001
子图1：(a) 水平分量,Abaqus,-1.27,1.86415859
子图1：(a) 水平分量,Abaqus,-1.26,1.86812918
子图1：(a) 水平分量,Abaqus,-1.25,1.872452821
