子图,系列,x,y
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,4.4,46.72004226
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,4.5,44.19164132
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,4.6,42.27933043
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,4.7,42.70698402
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,4.8,43.47461721
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,4.9,41.07289389
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,5,34.30578111
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,5.1,22.17802251
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,5.2,1.538017129
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,5.3,34.52545127
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,5.4,47.04731998
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,5.5,46.13400671
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,5.6,43.83443775
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,5.7,42.48777112
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,5.8,41.46809137
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,5.9,39.93037814
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,6,38.27906063
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,6.1,37.53262636
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,6.2,37.78458033
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,6.3,38.27840418
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,6.4,38.66384784
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,6.5,39.37317397
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,6.6,40.6825943
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,6.7,42.11708236
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,6.8,43.05496672
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,6.9,42.92321331
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,7,40.77247514
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,7.1,35.33681939
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,7.2,26.12785593
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,7.3,15.47148071
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,7.4,12.62219547
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,7.5,20.86360171
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,7.6,29.84660657
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,7.7,36.89326105
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,7.8,42.01341773
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,7.9,45.79707288
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,8,48.80086253
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,8.1,51.2539544
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,8.2,53.18122226
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,8.3,54.6429199
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,8.4,55.76982993
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,8.5,56.65520112
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,8.6,57.33511648
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,8.7,57.90441629
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,8.8,58.5261882
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,8.9,59.3306068
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,9,60.33475313
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,9.1,61.42341172
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,9.2,62.35316955
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,9.3,62.79516812
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,9.4,62.4744202
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,9.5,61.31875159
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,9.6,59.53094924
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,9.7,57.51898725
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,9.8,55.73088838
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,9.9,54.20645791
子图4：坡脚相邻点复数梯度,成层 P061（中位40.3%）,10,53.33041362
