子图6 热图矩阵（行=y，列=x）,-4,-3.95,-3.9,-3.85,-3.8,-3.75,-3.7,-3.65,-3.6,-3.55,-3.5,-3.45,-3.4,-3.35,-3.3,-3.25,-3.2,-3.15,-3.1,-3.05,-3,-2.95,-2.9,-2.85,-2.8,-2.75,-2.7,-2.65,-2.6,-2.55,-2.5,-2.45,-2.4,-2.35,-2.3,-2.25,-2.2,-2.15,-2.1,-2.05,-2,-1.95,-1.9,-1.85,-1.8,-1.75,-1.7,-1.65,-1.6,-1.55,-1.5,-1.45,-1.4,-1.35,-1.3,-1.25,-1.2,-1.15,-1.1,-1.05,-1,-0.95,-0.9,-0.85,-0.8,-0.75,-0.7,-0.65,-0.6,-0.55,-0.5,-0.45,-0.4,-0.35,-0.3,-0.25,-0.2,-0.15,-0.1,-0.05,0,0.05,0.1,0.15,0.2,0.25,0.3,0.35,0.4,0.45,0.5,0.55,0.6,0.65,0.7,0.75,0.8,0.85,0.9,0.95,1,1.05,1.1,1.15,1.2,1.25,1.3,1.35,1.4,1.45,1.5,1.55,1.6,1.65,1.7,1.75,1.8,1.85,1.9,1.95,2,2.05,2.1,2.15,2.2,2.25,2.3,2.35,2.4,2.45,2.5,2.55,2.6,2.65,2.7,2.75,2.8,2.85,2.9,2.95,3,3.05,3.1,3.15,3.2,3.25,3.3,3.35,3.4,3.45,3.5,3.55,3.6,3.65,3.7,3.75,3.8,3.85,3.9,3.95,4
0.5,1.030420693,1.030436888,1.030406555,1.030378937,1.030374833,1.030328369,1.030305432,1.030277278,1.030230858,1.030205523,1.030162002,1.03011791,1.030081754,1.03002724,1.02998059,1.029930639,1.029871655,1.02981964,1.029758559,1.029695663,1.029634884,1.029563903,1.029494929,1.029422956,1.029345103,1.029268561,1.029186028,1.02910092,1.02901522,1.028922229,1.028828482,1.02873144,1.028629476,1.028525976,1.028417384,1.028305484,1.028191427,1.02807083,1.027947874,1.027821034,1.027689335,1.027554169,1.027413978,1.0272697,1.027121927,1.02696768,1.026809729,1.026647193,1.026479398,1.026306711,1.026128587,1.025945602,1.025757956,1.025563628,1.025364472,1.025160025,1.024950076,1.024734073,1.024512507,1.024285624,1.024053467,1.023815009,1.023571467,1.02332284,1.023069464,1.022810528,1.022547612,1.022280924,1.022010968,1.021738314,1.021464055,1.02118943,1.020914667,1.020643694,1.020376026,1.020114013,1.019862511,1.019622943,1.019403612,1.019209254,1.019072819,1.017712253,1.015715389,1.013335303,1.010728584,1.007959209,1.004941732,1.001722323,0.9983572279,0.9948686869,0.9912811387,0.9876894564,0.9842432896,0.9815842383,0.9787634445,0.9758977115,0.9729556913,0.9698929809,0.9668574526,0.9635337281,0.959977491,0.9589306299,0.9577864239,0.9570829106,0.9564433916,0.9557850721,0.955172932,0.9545920275,0.9539766993,0.9534449796,0.9529966371,0.9525260604,0.9520124665,0.9515366608,0.9511240262,0.9507077831,0.9503018047,0.9499017712,0.9495110449,0.9491205833,0.9487683937,0.9484382098,0.9480926698,0.9477422256,0.9474153867,0.9471153527,0.9468154782,0.946521039,0.9462305212,0.9459455403,0.9456726144,0.945416392,0.9451669187,0.9449139785,0.9446670405,0.9444312696,0.9442069979,0.943990735,0.943774727,0.9435615264,0.9433600016,0.9431669227,0.9429752084,0.9427905855,0.9426143961,0.9424397769,0.9422639179,0.9421057547,0.9419581597,0.9417919505,0.9416389303,0.9415075434,0.9413630572,0.9412166942,0.9410901953,0.9409787633,0.9408460462,0.9406995073,0.9406092666,0.9405050126,0.9403536234
0.6,1.037644821,1.037758926,1.037806635,1.037855759,1.037935043,1.03795362,1.038002597,1.038042467,1.038055503,1.038095384,1.038108716,1.038119715,1.038139879,1.038133459,1.038136232,1.038133076,1.038116551,1.038107651,1.038085427,1.038059616,1.038035095,1.0379961,1.037958304,1.037915343,1.037863949,1.037812301,1.037752135,1.037687539,1.037620588,1.037543637,1.037464163,1.037379343,1.037287745,1.037191929,1.03708915,1.036981079,1.036868417,1.036747193,1.036621143,1.036489053,1.036350325,1.036204882,1.036052538,1.035893852,1.035728882,1.035555298,1.035375145,1.035187936,1.034993554,1.034790438,1.034579871,1.0343618,1.034135967,1.033900899,1.033657826,1.033406688,1.033147582,1.032878451,1.032601271,1.032315838,1.032021915,1.031718705,1.031407221,1.031087902,1.030761021,1.030425501,1.030083364,1.029734971,1.029381187,1.029022151,1.028659962,1.028296081,1.027930786,1.027569385,1.027211286,1.026859638,1.02652137,1.026197549,1.025900332,1.025635858,1.025448786,1.02357858,1.020807661,1.017493362,1.013858339,1.009996854,1.005785914,1.001290655,0.9965915238,0.9917226679,0.9867171862,0.9817079399,0.9769050164,0.9732274065,0.9693277848,0.9653710549,0.9613141597,0.9570939356,0.9529180711,0.9483561573,0.9434963842,0.9420827901,0.9405293098,0.9395849501,0.9387291606,0.9378471248,0.9370300935,0.9362565324,0.9354356129,0.9347301132,0.9341401691,0.9335195983,0.9328402655,0.9322130046,0.931673294,0.9311284044,0.9305976485,0.9300754879,0.9295661186,0.9290571006,0.9286011465,0.9281758006,0.9277285014,0.9272740743,0.9268522276,0.9264687832,0.9260852186,0.9257084712,0.9253358911,0.9249707019,0.9246236163,0.9243003364,0.9239863136,0.9236641072,0.9233501105,0.9230525328,0.9227728997,0.9225039866,0.9222329022,0.92196432,0.9217114732,0.921473843,0.9212379694,0.9210104671,0.9207918198,0.9205753162,0.9203590726,0.9201679626,0.9199912525,0.9197860446,0.9195988593,0.9194418392,0.9192680796,0.9190917406,0.9189414682,0.9188113068,0.9186520163,0.9184740115,0.9183736763,0.918253892,0.9180686436
0.7,1.044185499,1.044449541,1.044625495,1.04480038,1.045011345,1.045141225,1.045307729,1.045460184,1.045575651,1.045723352,1.045834587,1.045940748,1.046056994,1.046136382,1.046226034,1.046306289,1.04636725,1.046436594,1.046486816,1.046530808,1.04657534,1.046598844,1.04662287,1.046638833,1.046642104,1.046644183,1.046633516,1.046615878,1.046594389,1.046557919,1.046517426,1.04646886,1.046409901,1.046344908,1.046269312,1.046185764,1.04609568,1.045992552,1.04588259,1.045763723,1.045634792,1.045496564,1.045347946,1.045190075,1.045023425,1.044843792,1.044654997,1.044455998,1.044246215,1.04402447,1.043791569,1.043547863,1.04329328,1.043024969,1.042745425,1.042454246,1.042151356,1.041834415,1.041505592,1.041164841,1.040811947,1.040445309,1.040066759,1.039676638,1.039275403,1.038861201,1.038437118,1.038003522,1.037561419,1.037111,1.036654979,1.036195375,1.035732462,1.035272989,1.034816294,1.034366503,1.033932669,1.033515776,1.033131973,1.032789142,1.03254522,1.030101641,1.026448139,1.022064487,1.017250938,1.012139154,1.006562132,1.000606164,0.9943817783,0.9879390224,0.9813182755,0.9746967418,0.9683552604,0.9635376621,0.9584319874,0.953260139,0.947964206,0.9424605977,0.9370252815,0.9311002758,0.9248167681,0.9230074315,0.921007957,0.9198067751,0.9187227128,0.9176037937,0.9165708345,0.9155947392,0.9145568783,0.9136716304,0.9129380855,0.912164241,0.9113131599,0.910530535,0.9098634378,0.9091899275,0.9085348959,0.9078907877,0.907263334,0.906636451,0.9060797391,0.9055631507,0.9050174039,0.9044619284,0.90394936,0.9034871945,0.903024631,0.9025709266,0.9021227578,0.9016839588,0.9012683656,0.9008839972,0.900511546,0.9001284532,0.8997558979,0.8994047527,0.8990762587,0.8987613171,0.8984441047,0.8981303164,0.8978364062,0.8975615817,0.8972893082,0.8970276678,0.8967773009,0.8965297789,0.8962826838,0.8960676435,0.8958710346,0.8956373634,0.8954268401,0.8952552341,0.8950626898,0.8948671027,0.8947036252,0.894565452,0.8943900832,0.8941925677,0.8940955073,0.8939722993,0.8937621449
0.8,1.049845633,1.050313232,1.050669727,1.051021715,1.051414892,1.051705253,1.052037677,1.052350154,1.052614611,1.052915608,1.053169401,1.053414558,1.053669774,1.053877096,1.054094831,1.054298881,1.054477149,1.054663355,1.054824092,1.054975236,1.055125169,1.055247099,1.05536787,1.055476961,1.055568688,1.055656963,1.055727875,1.055788548,1.055842873,1.055876849,1.055904315,1.055920267,1.055921851,1.055914255,1.05589206,1.055858552,1.055815545,1.05575465,1.05568389,1.055600662,1.055503491,1.055393193,1.055268538,1.055130965,1.054981104,1.054813398,1.054632903,1.054438278,1.054228754,1.054002701,1.053761236,1.053504831,1.053233392,1.05294303,1.052637136,1.052315169,1.051976958,1.051619416,1.051245357,1.05085477,1.050447425,1.050020872,1.049577804,1.049118559,1.048643638,1.048150572,1.047643335,1.047122414,1.04658915,1.046043299,1.045488726,1.044927915,1.044361066,1.043796698,1.043233935,1.042678044,1.042140633,1.041622111,1.041143543,1.040714576,1.04040766,1.03732983,1.032687342,1.027100872,1.020961374,1.01444243,1.007326788,0.9997336114,0.991799364,0.9835892601,0.9751659897,0.9667536771,0.9586963186,0.9526253503,0.9462047673,0.9397078297,0.933062259,0.9261672368,0.9193720125,0.9119793668,0.9041750024,0.9019496889,0.8994743786,0.8980054281,0.8966849203,0.895319866,0.8940646149,0.8928811491,0.8916201474,0.8905525913,0.8896767497,0.8887500255,0.8877261984,0.8867888208,0.8859979409,0.8851991362,0.88442359,0.8836619777,0.8829212278,0.8821812104,0.8815303503,0.8809302532,0.8802928211,0.8796426246,0.8790468824,0.8785152442,0.8779826749,0.8774610302,0.8769461909,0.8764426964,0.875968461,0.875534084,0.8751145033,0.8746802844,0.8742591316,0.8738654943,0.8735003129,0.8731514692,0.8727996157,0.8724518182,0.8721279391,0.8718288524,0.8715335159,0.8712505404,0.8709801532,0.8707136053,0.8704489403,0.8702237299,0.870021013,0.8697715557,0.8695504182,0.8693774113,0.8691804143,0.8689802216,0.8688171898,0.8686842625,0.868506461,0.8683043559,0.8682258443,0.8681141217,0.867892873
0.9,1.054461283,1.055183569,1.055771497,1.056350877,1.056975831,1.057475732,1.058022414,1.058542672,1.059003389,1.05950407,1.059946335,1.06037582,1.060814587,1.061193925,1.061583071,1.061953648,1.062291559,1.062635906,1.062948052,1.063246683,1.063541436,1.063800939,1.06405669,1.064296517,1.064514053,1.064724616,1.064912933,1.065087128,1.065251492,1.065389957,1.065518424,1.065631303,1.065725598,1.065806153,1.06586785,1.06591421,1.065946925,1.065956784,1.065952567,1.065931616,1.065892537,1.065835006,1.065758813,1.065665265,1.065554697,1.065421132,1.065269894,1.065099752,1.064910175,1.064697852,1.064465421,1.064212973,1.063940099,1.063642529,1.06332387,1.062983751,1.062622147,1.062234362,1.061824714,1.061392872,1.060938381,1.060458322,1.059955857,1.059431606,1.058886068,1.058316033,1.057726457,1.057117982,1.056492419,1.055848732,1.055192372,1.054526227,1.053850395,1.053175361,1.052500033,1.05183096,1.051182723,1.050554706,1.049973807,1.049451508,1.049075841,1.045305463,1.039569062,1.032647303,1.025033743,1.016953996,1.008134766,0.9987250157,0.9888996315,0.9787464405,0.9683396146,0.9579577196,0.9480286811,0.9406111556,0.9327731101,0.9248574505,0.9167748089,0.9083988295,0.9001630603,0.8912229645,0.8818309423,0.8791801356,0.8762056935,0.8744631312,0.8729031905,0.871287396,0.869807796,0.8684160086,0.866929563,0.8656811692,0.8646680495,0.8635924429,0.8623983968,0.8613102171,0.8604025576,0.8594852106,0.8585963008,0.8577246171,0.8568783348,0.8560329833,0.8552978704,0.8546252521,0.8539056614,0.8531696,0.8525006928,0.8519122376,0.8513219894,0.8507443272,0.8501737871,0.849616502,0.8490964758,0.8486266882,0.8481747923,0.8477008118,0.8472426145,0.8468198372,0.8464337146,0.8460665277,0.8456937142,0.8453246158,0.8449831264,0.8446760236,0.8443744174,0.8440856922,0.8438084146,0.8435363639,0.8432700142,0.843051185,0.8428587758,0.8426085082,0.8423915579,0.8422320688,0.8420472343,0.8418595107,0.8417129568,0.8416008036,0.8414370981,0.8412473219,0.8412035299,0.8411200752,0.8409057007
1,1.05782442,1.058845059,1.059709509,1.060561171,1.061462059,1.062216601,1.063021848,1.063794207,1.064495581,1.065239777,1.065914351,1.066571699,1.067237449,1.067831713,1.068435052,1.069014709,1.06955418,1.070098718,1.070603646,1.071090727,1.071571414,1.072008369,1.072439102,1.072849281,1.073231261,1.073603086,1.073946767,1.074271989,1.074583952,1.074863046,1.075128668,1.075374078,1.075595577,1.075798972,1.075978106,1.076137276,1.076278636,1.076390572,1.076484142,1.076555993,1.076604333,1.076628776,1.076629023,1.076606726,1.076562387,1.076488217,1.076391162,1.076269582,1.07612268,1.075946469,1.075744045,1.075515618,1.075260719,1.074973669,1.074659254,1.074316904,1.073946532,1.0735422,1.07310927,1.07264737,1.072155898,1.071630932,1.071076593,1.070493587,1.069882516,1.069238963,1.068569435,1.067874607,1.067156657,1.066413953,1.065653441,1.064878648,1.064089529,1.063298669,1.062504767,1.061715822,1.060949715,1.06020462,1.059513937,1.058891155,1.058441113,1.053922478,1.046987103,1.038596755,1.029360807,1.019565562,1.008876336,0.9974765601,0.9855845493,0.9733149783,0.9607545425,0.9482420614,0.936296151,0.9274545204,0.9181214663,0.9087173664,0.8991339642,0.8892161139,0.87948827,0.8689547287,0.8579574476,0.8548936053,0.8514061317,0.8493923212,0.847598368,0.8457334184,0.8440332977,0.8424370556,0.840727485,0.8393051947,0.8381648143,0.8369488845,0.8355905123,0.8343590018,0.8333451628,0.8323199442,0.8313287017,0.8303571793,0.8294158671,0.8284755881,0.8276686564,0.8269368488,0.8261474273,0.8253372386,0.8246081577,0.8239763301,0.8233415206,0.8227214808,0.8221098816,0.8215132912,0.8209609616,0.8204697644,0.819999682,0.8195015543,0.8190220267,0.8185858783,0.8181928489,0.8178210396,0.8174433889,0.8170702815,0.8167278609,0.8164269848,0.8161342056,0.815855346,0.8155879886,0.8153276967,0.8150763133,0.8148791937,0.8147121051,0.8144786588,0.8142831313,0.8141534902,0.813997899,0.8138403696,0.8137266385,0.8136509114,0.8135184038,0.8133605983,0.8133693155,0.8133317001,0.8131416415
1.1,1.059814828,1.061160893,1.062331301,1.063485035,1.064691113,1.065731609,1.066826082,1.067881689,1.068855941,1.06987504,1.070814336,1.071732147,1.07265711,1.073499599,1.074349988,1.075171752,1.075946425,1.076724098,1.077455319,1.078164381,1.078864161,1.079512291,1.080151306,1.080765118,1.08134504,1.081911036,1.082443161,1.082952316,1.083444424,1.083896754,1.084331738,1.084741679,1.085122228,1.085479782,1.085807457,1.08611018,1.086390477,1.0866344,1.086855151,1.087048757,1.087213014,1.087347272,1.08745127,1.087526933,1.087574878,1.087585443,1.087567188,1.087518044,1.087436933,1.087319006,1.087167921,1.086983959,1.08676658,1.086508481,1.086215759,1.085887609,1.08552379,1.085117022,1.084673759,1.084193561,1.083675758,1.083114996,1.082516728,1.081881644,1.081210348,1.080497316,1.079750462,1.078970605,1.07816052,1.077317335,1.076450227,1.075563264,1.074655901,1.073743695,1.072824534,1.071908293,1.071016908,1.070146265,1.069337947,1.06860727,1.068076735,1.062765139,1.054532884,1.04454669,1.033546158,1.021885883,1.009165337,0.9956166024,0.9814978143,0.9669507586,0.9520902307,0.9373190319,0.9232364,0.912925007,0.9020626149,0.8911429078,0.8800414439,0.8685717641,0.8573515949,0.8452400169,0.8327071335,0.829285566,0.8252896136,0.8230225217,0.8210134708,0.818910218,0.8170041186,0.8152171146,0.8132959523,0.8117135861,0.8104622795,0.8091209507,0.8076108826,0.806249987,0.8051455908,0.804027253,0.8029486181,0.8018917402,0.8008700215,0.7998487717,0.7989852436,0.7982103715,0.7973656328,0.7964949675,0.7957205087,0.795061259,0.7943973017,0.7937500572,0.793112203,0.7924908231,0.7919213213,0.7914251514,0.790953392,0.7904454313,0.7899589893,0.7895252043,0.7891418405,0.7887815329,0.7884146521,0.7880528598,0.7877240313,0.7874458623,0.7871792731,0.7869266841,0.786683928,0.7864506111,0.7862312903,0.7860725876,0.7859470731,0.7857469483,0.7855887753,0.785504223,0.7853953875,0.7852863185,0.7852215451,0.7851972239,0.7851128716,0.7850062578,0.7850838247,0.7851090824,0.7849623253
1.2,1.060998534,1.062694508,1.064198126,1.065681619,1.067220064,1.068575974,1.06998849,1.071356736,1.072634318,1.073958121,1.075192918,1.076402189,1.077617171,1.078739571,1.079868457,1.080963975,1.082005964,1.083048511,1.084038176,1.08500145,1.085952268,1.086844035,1.087723463,1.088573015,1.089383283,1.090175259,1.09092788,1.091652904,1.092356619,1.093013959,1.093649546,1.094255053,1.094825816,1.095367842,1.095874454,1.096350807,1.096799411,1.097204822,1.097581503,1.09792521,1.098233606,1.098504857,1.098739595,1.098939666,1.099105428,1.099226061,1.099310937,1.099357896,1.099365864,1.099328152,1.099249896,1.099131057,1.098970716,1.098760493,1.09850719,1.098210009,1.097868736,1.097473999,1.097034042,1.096548089,1.09601523,1.09542893,1.094795693,1.094116431,1.093391665,1.092614669,1.091794851,1.090933193,1.090033263,1.089090522,1.08811688,1.087116914,1.086089418,1.085053463,1.084005783,1.082958354,1.081937844,1.080936795,1.08000638,1.07916339,1.078548062,1.072431131,1.062831987,1.051145302,1.038252643,1.024592287,1.009693128,0.993833233,0.9773268158,0.9603533516,0.9430410804,0.9258678672,0.9095354129,0.8977136106,0.8852737939,0.8728057203,0.860164897,0.8471216185,0.8343995551,0.8207076145,0.8066607449,0.8028974322,0.7983893175,0.7958775881,0.7936629245,0.7913277224,0.7892232222,0.7872529789,0.7851257324,0.7833917786,0.7820405519,0.7805832182,0.7789288002,0.7774465969,0.7762623088,0.7750608116,0.773904806,0.7727720745,0.7716794682,0.7705863632,0.7696772151,0.7688710685,0.7679809101,0.7670586324,0.7662487585,0.7655742219,0.7648925784,0.7642291493,0.7635752061,0.7629388203,0.7623632827,0.7618750207,0.7614146214,0.7609064334,0.7604228316,0.7600029859,0.7596425257,0.7593064111,0.7589618679,0.7586223297,0.758317039,0.7580746851,0.7578484683,0.757635044,0.7574273069,0.7572320702,0.7570583767,0.7569512347,0.756879891,0.7567262363,0.7566178261,0.756589638,0.7565413121,0.7564953384,0.7564922812,0.756531028,0.756508961,0.7564689022,0.7566268103,0.7567280604,0.7566418369
1.3,1.061731259,1.063846037,1.065756676,1.06764475,1.06958977,1.071339372,1.073147315,1.074906678,1.076567848,1.078275732,1.079886948,1.081468865,1.083054907,1.084539237,1.086028335,1.087479511,1.088870891,1.090260078,1.091589988,1.092889029,1.094172239,1.09538857,1.096589017,1.097754529,1.098874781,1.099971939,1.101023578,1.102042362,1.103035029,1.103973703,1.104885577,1.105761486,1.106596335,1.107395831,1.108153312,1.108874243,1.109561152,1.110196677,1.110796862,1.111357046,1.111874658,1.112346664,1.112774529,1.113160054,1.113503417,1.113792158,1.114036873,1.114235161,1.114385853,1.114480362,1.114525286,1.114520318,1.114464229,1.114347103,1.114176843,1.113952581,1.113674112,1.113329776,1.112929761,1.112473004,1.111958312,1.11137776,1.110739135,1.110043549,1.109291559,1.108474769,1.107604665,1.10668234,1.105711999,1.10468775,1.103624038,1.102526159,1.101392576,1.100245114,1.099080182,1.09791164,1.096770594,1.095646781,1.094600338,1.09364985,1.092953263,1.0860343,1.07501542,1.061531673,1.046619371,1.030809077,1.013553598,0.9951854097,0.976077893,0.9564525662,0.9364606616,0.9166586408,0.8978470247,0.8843482966,0.8701630189,0.855972196,0.8416039208,0.8268014073,0.8124050699,0.7969239586,0.7810596982,0.7767877973,0.7716957298,0.7688829922,0.7664103771,0.7638081647,0.7614677532,0.7592823975,0.7569180339,0.7550071294,0.7535348455,0.7519403084,0.7501212965,0.7484982856,0.7472201235,0.745922414,0.7446765309,0.743457852,0.7422845577,0.7411106168,0.7401502763,0.7393082888,0.7383684259,0.7373902783,0.7365423231,0.7358517673,0.7351512916,0.7344715707,0.7338029871,0.7331528876,0.7325724768,0.7320945172,0.7316483128,0.7311436259,0.730666968,0.7302660265,0.7299324744,0.7296241086,0.7293078883,0.728997821,0.7287222505,0.7285208031,0.728341476,0.7281739603,0.7280084049,0.7278593366,0.7277398104,0.7276910942,0.7276802596,0.7275831047,0.7275337304,0.7275694617,0.7275911038,0.7276188066,0.7276861023,0.7277954356,0.7278460403,0.7278857841,0.7281327538,0.7283198384,0.7283072307
